Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,par_id
0.965021967380568,42.2228959302156,52.0024461164448,6.49880504531946,7.21226020512161,45.2192228652655,0.411370200545448,1.32751216790426,1.98900019055459,0.906303874453218,-10574.0478545949,p0001
0.975932935399886,42.2228959302156,46.2284217828662,6.49880504531946,6.80008018885105,43.1169980905161,-1.25968318635021,1.64503284293305,1.95041617662054,0.909903781391253,-10296.6505993892,p0002
0.972343764741146,42.2228959302156,50.12698544569,6.49880504531946,7.08101141292487,44.733165924851,-0.240714964743449,1.26652044710558,1.7150781966007,0.930334166909899,-8722.35077352763,p0003
0.969344270034761,42.2228959302156,51.0730865894479,6.49880504531946,7.14752286114271,45.014052014474,0.112245298209587,1.26606570921089,1.81120884982536,0.922305720026699,-9340.99707947348,p0004
0.97159912186686,42.2228959302156,50.8622381176185,6.49880504531946,7.13275380173694,45.025532256004,-0.0784301594904442,1.2448580019368,1.74362290239143,0.927995918831132,-8902.52865317968,p0005
0.975093568847175,42.2228959302156,46.5177781768726,6.49880504531946,6.82132877570496,43.2145288276546,-0.841213817692586,1.44974680650668,1.73760097227641,0.928492419282514,-8864.2699246091,p0006
0.974341741616796,42.2228959302156,48.8859608807734,6.49880504531946,6.99280758816853,44.2667252285784,-0.739505849148454,1.41509192302232,1.76699611056647,0.926052555468544,-9052.27798612866,p0007
0.974488564697642,42.2228959302156,46.8516832678246,6.49880504531946,6.84576678416155,43.3424398273255,-0.770278643996216,1.42838649026414,1.7271446762752,0.929350446788017,-8798.15308353109,p0008
0.976988331234694,42.2228959302156,46.3496325812053,6.49880504531946,6.80898924882997,43.2201761936018,-1.07533484366427,1.53684837050181,1.81342801076188,0.922115215506513,-9355.67674534087,p0009
0.963487351139114,42.2228959302156,51.4861862940862,6.49880504531946,7.17637066797789,44.922652102382,0.306055184647343,1.36359861273041,1.98933350536991,0.90627246880157,-10576.4678731439,p0010
0.973377627418671,42.2228959302156,49.553144932154,6.49880504531946,7.04036397189608,44.5236725108847,-0.442180213916958,1.31623025077968,1.7100348482355,0.930743282341106,-8690.82565367524,p0011
0.973994525811969,42.2228959302156,49.0690238962691,6.49880504531946,7.00588831973781,44.3337261036945,-0.543753485006368,1.34002259748163,1.7088403879685,0.930840000260081,-8683.37288178009,p0012
0.965675362844744,42.2228959302156,50.653579757632,6.49880504531946,7.11810798273431,44.6591272206829,0.098025229165361,1.34948610827614,1.88887008341886,0.915500106910442,-9865.41574666051,p0013
0.976545571221405,42.2228959302156,46.5322754701948,6.49880504531946,6.82239162849308,43.2856225822179,-1.12481328830411,1.56888177523732,1.85718366607081,0.918311354691995,-9648.79003057142,p0014
0.971922103692989,42.2228959302156,50.4710187708323,6.49880504531946,7.10526918819059,44.8669453860026,-0.150936320541484,1.25326717997944,1.72708010870985,0.929355729014156,-8797.74605216681,p0015
0.972351341792615,42.2228959302156,50.368585043548,6.49880504531946,7.09805525743781,44.841187133015,-0.284203244122303,1.28017548848614,1.72912642444195,0.929188225349466,-8810.65334605575,p0016
0.976609218343838,42.2228959302156,46.2354327428142,6.49880504531946,6.80059581625682,43.1501481494736,-0.964978188290028,1.48300168895664,1.75761636256554,0.926835542425516,-8991.94352847061,p0017
0.971855016168283,42.2228959302156,50.3111652872193,6.49880504531946,7.09400824256362,44.7927449384524,-0.161599283731103,1.25722683654309,1.72472770866375,0.929548042513499,-8782.92699218136,p0018
0.972943607897694,42.2228959302156,49.5873974908486,6.49880504531946,7.04279680257079,44.5191983456835,-0.367786448067607,1.29416763123749,1.7050406449934,0.931147223869146,-8659.69921816713,p0019
0.97045492776267,42.2228959302156,51.7366956648399,6.49880504531946,7.19380803097219,45.3574595409547,0.132878619612541,1.24247908795452,1.80619191690595,0.922735540307604,-9307.87651046795,p0020
0.972130714247622,42.2228959302156,46.9210358149443,6.49880504531946,6.85083165872248,43.269558972554,-0.689755087272246,1.45061892439929,1.75515693898575,0.927040156469578,-8976.17662805452,p0021
