date	depths	value
2018-11-22 00:00:00	-5	8.04520631944444
2018-11-22 00:00:00	-6	8.06257131944444
2018-11-22 00:00:00	-7	8.05642840277778
2018-11-22 00:00:00	-8	8.01910006944444
2018-11-22 00:00:00	-9	7.98134944444444
2018-11-23 00:00:00	0	7.79665006944444
2018-11-23 00:00:00	-1	7.79841083333333
2018-11-23 00:00:00	-2	7.76427305555556
2018-11-23 00:00:00	-3	7.74852847222222
2018-11-23 00:00:00	-4	7.69064270833333
2018-11-23 00:00:00	-5	7.66843034722222
2018-11-23 00:00:00	-6	7.65827284722222
2018-11-23 00:00:00	-7	7.637041875
2018-11-23 00:00:00	-8	7.59252506944444
2018-11-23 00:00:00	-9	7.55874493055556
2018-11-24 00:00:00	0	7.373095
2018-11-24 00:00:00	-1	7.36354909722222
2018-11-24 00:00:00	-2	7.35137201388889
2018-11-24 00:00:00	-3	7.35295541666667
2018-11-24 00:00:00	-4	7.31128131944444
2018-11-24 00:00:00	-5	7.30836875
2018-11-24 00:00:00	-6	7.33698902777778
2018-11-24 00:00:00	-7	7.33325125
2018-11-24 00:00:00	-8	7.30120777777778
2018-11-24 00:00:00	-9	7.25964652777778
2018-11-25 00:00:00	0	7.23562972222222
2018-11-25 00:00:00	-1	7.11472152777778
2018-11-25 00:00:00	-2	7.06883111111111
2018-11-25 00:00:00	-3	7.05441923611111
2018-11-25 00:00:00	-4	7.00421583333333
2018-11-25 00:00:00	-5	7.00290958333333
2018-11-25 00:00:00	-6	7.02775347222222
2018-11-25 00:00:00	-7	7.02322368055556
2018-11-25 00:00:00	-8	6.99108958333333
2018-11-25 00:00:00	-9	6.96792506944444
2018-11-26 00:00:00	0	7.1760225
2018-11-26 00:00:00	-1	7.06831854166667
2018-11-26 00:00:00	-2	6.93269618055556
2018-11-26 00:00:00	-3	6.87894409722222
2018-11-26 00:00:00	-4	6.77495423611111
2018-11-26 00:00:00	-5	6.72551069444444
2018-11-26 00:00:00	-6	6.70587590277778
2018-11-26 00:00:00	-7	6.67273180555556
2018-11-26 00:00:00	-8	6.62039430555556
2018-11-26 00:00:00	-9	6.58180708333333
2018-11-27 00:00:00	0	6.86269993055556
2018-11-27 00:00:00	-1	6.87024833333333
2018-11-27 00:00:00	-2	6.86392173611111
2018-11-27 00:00:00	-3	6.86589159722222
2018-11-27 00:00:00	-4	6.82066055555556
2018-11-27 00:00:00	-5	6.80740847222222
2018-11-27 00:00:00	-6	6.80770743055556
2018-11-27 00:00:00	-7	6.78457208333333
2018-11-27 00:00:00	-8	6.740265625
2018-11-27 00:00:00	-9	6.71480777777778
2018-11-28 00:00:00	0	6.31342180555556
2018-11-28 00:00:00	-1	6.29952125
2018-11-28 00:00:00	-2	6.28852513888889
2018-11-28 00:00:00	-3	6.29057472222222
2018-11-28 00:00:00	-4	6.24625347222222
2018-11-28 00:00:00	-5	6.24790409722222
2018-11-28 00:00:00	-6	6.28024319444444
2018-11-28 00:00:00	-7	6.28258909722222
2018-11-28 00:00:00	-8	6.25059416666667
2018-11-28 00:00:00	-9	6.22285979166667
2018-11-29 00:00:00	0	5.593456875
2018-11-29 00:00:00	-1	5.49630055555556
2018-11-29 00:00:00	-2	5.45801833333333
2018-11-29 00:00:00	-3	5.44324125
2018-11-29 00:00:00	-4	5.38489423611111
2018-11-29 00:00:00	-5	5.37388902777778
2018-11-29 00:00:00	-6	5.3990425
2018-11-29 00:00:00	-7	5.39908305555556
2018-11-29 00:00:00	-8	5.36442583333333
2018-11-29 00:00:00	-9	5.33768625
2018-11-30 00:00:00	0	5.744610625
2018-11-30 00:00:00	-1	5.62169409722222
2018-11-30 00:00:00	-2	5.49622659722222
2018-11-30 00:00:00	-3	5.36751805555556
2018-11-30 00:00:00	-4	5.25040138888889
2018-11-30 00:00:00	-5	5.22323881944444
2018-11-30 00:00:00	-6	5.25289333333333
2018-11-30 00:00:00	-7	5.25359333333333
2018-11-30 00:00:00	-8	5.22638534722222
2018-11-30 00:00:00	-9	5.20500611111111
2018-12-01 00:00:00	0	6.06315673611111
2018-12-01 00:00:00	-1	6.04006534722222
2018-12-01 00:00:00	-2	5.968471875
2018-12-01 00:00:00	-3	5.79820256944444
2018-12-01 00:00:00	-4	5.53736847222222
2018-12-01 00:00:00	-5	5.4208025
2018-12-01 00:00:00	-6	5.43433486111111
2018-12-01 00:00:00	-7	5.43031506944444
2018-12-01 00:00:00	-8	5.40192583333333
2018-12-01 00:00:00	-9	5.37893659722222
2018-12-02 00:00:00	0	5.93194409722222
2018-12-02 00:00:00	-1	5.84122506944444
2018-12-02 00:00:00	-2	5.75356256944444
2018-12-02 00:00:00	-3	5.64888201388889
2018-12-02 00:00:00	-4	5.55408479166667
2018-12-02 00:00:00	-5	5.54984298611111
2018-12-02 00:00:00	-6	5.58400881944444
2018-12-02 00:00:00	-7	5.58781451388889
2018-12-02 00:00:00	-8	5.56219402777778
2018-12-02 00:00:00	-9	5.54266861111111
2018-12-03 00:00:00	0	6.19903326388889
2018-12-03 00:00:00	-1	6.04525125
2018-12-03 00:00:00	-2	5.92922791666667
2018-12-03 00:00:00	-3	5.85423006944444
2018-12-03 00:00:00	-4	5.75192909722222
2018-12-03 00:00:00	-5	5.71415493055556
2018-12-03 00:00:00	-6	5.72504569444444
2018-12-03 00:00:00	-7	5.71984791666667
2018-12-03 00:00:00	-8	5.68807729166667
2018-12-03 00:00:00	-9	5.6622425
2018-12-04 00:00:00	0	6.03685326388889
2018-12-04 00:00:00	-1	6.02219958333333
2018-12-04 00:00:00	-2	6.00808555555556
2018-12-04 00:00:00	-3	6.00618611111111
2018-12-04 00:00:00	-4	5.95586819444444
2018-12-04 00:00:00	-5	5.95103798611111
2018-12-04 00:00:00	-6	5.976243125
2018-12-04 00:00:00	-7	5.97147361111111
2018-12-04 00:00:00	-8	5.93725958333333
2018-12-04 00:00:00	-9	5.90200513888889
2018-12-05 00:00:00	0	5.85952145833333
2018-12-05 00:00:00	-1	5.84402673611111
2018-12-05 00:00:00	-2	5.82624416666667
2018-12-05 00:00:00	-3	5.82526680555556
2018-12-05 00:00:00	-4	5.78295006944444
2018-12-05 00:00:00	-5	5.78749972222222
2018-12-05 00:00:00	-6	5.82588236111111
2018-12-05 00:00:00	-7	5.83296951388889
2018-12-05 00:00:00	-8	5.80729965277778
2018-12-05 00:00:00	-9	5.78227298611111
2018-12-06 00:00:00	0	5.58185229166667
2018-12-06 00:00:00	-1	5.51747854166667
2018-12-06 00:00:00	-2	5.49059548611111
2018-12-06 00:00:00	-3	5.48757027777778
2018-12-06 00:00:00	-4	5.43823243055556
2018-12-06 00:00:00	-5	5.439458125
2018-12-06 00:00:00	-6	5.47431159722222
2018-12-06 00:00:00	-7	5.47677930555556
2018-12-06 00:00:00	-8	5.44138631944444
2018-12-06 00:00:00	-9	5.41485423611111
2018-12-07 00:00:00	0	5.26762243055556
2018-12-07 00:00:00	-1	5.25852104166667
2018-12-07 00:00:00	-2	5.231371875
2018-12-07 00:00:00	-3	5.22706041666667
2018-12-07 00:00:00	-4	5.17737201388889
2018-12-07 00:00:00	-5	5.17693722222222
2018-12-07 00:00:00	-6	5.20802333333333
2018-12-07 00:00:00	-7	5.20625638888889
2018-12-07 00:00:00	-8	5.17058611111111
2018-12-07 00:00:00	-9	5.14233777777778
2018-12-08 00:00:00	0	5.08955222222222
2018-12-08 00:00:00	-1	5.07876034722222
2018-12-08 00:00:00	-2	5.05431395833333
2018-12-08 00:00:00	-3	5.05021208333333
2018-12-08 00:00:00	-4	5.00250527777778
2018-12-08 00:00:00	-5	5.00074006944444
2018-12-08 00:00:00	-6	5.03303805555556
2018-12-08 00:00:00	-7	5.03386993055556
2018-12-08 00:00:00	-8	4.99823444444444
2018-12-08 00:00:00	-9	4.969614375
2018-12-09 00:00:00	0	4.70831180555556
2018-12-09 00:00:00	-1	4.74349034722222
2018-12-09 00:00:00	-2	4.75161618055556
2018-12-09 00:00:00	-3	4.76498958333333
2018-12-09 00:00:00	-4	4.72873291666667
2018-12-09 00:00:00	-5	4.73128611111111
2018-12-09 00:00:00	-6	4.76309784722222
2018-12-09 00:00:00	-7	4.758174375
2018-12-09 00:00:00	-8	4.72285027777778
2018-12-09 00:00:00	-9	4.69359819444444
2018-12-10 00:00:00	0	3.85342715277778
2018-12-10 00:00:00	-1	3.83518131944444
2018-12-10 00:00:00	-2	3.81720159722222
2018-12-10 00:00:00	-3	3.81501645833333
2018-12-10 00:00:00	-4	3.76656625
2018-12-10 00:00:00	-5	3.76693694444444
2018-12-10 00:00:00	-6	3.800955625
2018-12-10 00:00:00	-7	3.8035325
2018-12-10 00:00:00	-8	3.77376618055556
2018-12-10 00:00:00	-9	3.7506375
2018-12-11 00:00:00	0	3.31481680555556
2018-12-11 00:00:00	-1	3.40494361111111
2018-12-11 00:00:00	-2	3.43874763888889
2018-12-11 00:00:00	-3	3.47108381944444
2018-12-11 00:00:00	-4	3.45354777777778
2018-12-11 00:00:00	-5	3.48264423611111
2018-12-11 00:00:00	-6	3.56214597222222
2018-12-11 00:00:00	-7	3.60754145833333
2018-12-11 00:00:00	-8	3.61234298611111
2018-12-11 00:00:00	-9	3.62766520833333
2018-12-12 00:00:00	0	2.98546270833333
2018-12-12 00:00:00	-1	3.17415236111111
2018-12-12 00:00:00	-2	3.26002340277778
2018-12-12 00:00:00	-3	3.31717416666667
2018-12-12 00:00:00	-4	3.35498673611111
2018-12-12 00:00:00	-5	3.47804166666667
2018-12-12 00:00:00	-6	3.58440465277778
2018-12-12 00:00:00	-7	3.63471118055556
2018-12-12 00:00:00	-8	3.65833548611111
2018-12-12 00:00:00	-9	3.67603555555556
2018-12-13 00:00:00	0	2.96969347222222
2018-12-13 00:00:00	-1	3.1414225
2018-12-13 00:00:00	-2	3.22207944444444
2018-12-13 00:00:00	-3	3.29594333333333
2018-12-13 00:00:00	-4	3.32728527777778
2018-12-13 00:00:00	-5	3.47268777777778
2018-12-13 00:00:00	-6	3.69410986111111
2018-12-13 00:00:00	-7	3.76404701388889
2018-12-13 00:00:00	-8	3.77812506944444
2018-12-13 00:00:00	-9	3.808118125
2018-12-14 00:00:00	0	3.17816013888889
2018-12-14 00:00:00	-1	3.22450097222222
2018-12-14 00:00:00	-2	3.2684825
2018-12-14 00:00:00	-3	3.409315625
2018-12-14 00:00:00	-4	3.59082430555556
2018-12-14 00:00:00	-5	3.68658506944444
2018-12-14 00:00:00	-6	3.80029
2018-12-14 00:00:00	-7	3.86301333333333
2018-12-14 00:00:00	-8	3.88405138888889
2018-12-14 00:00:00	-9	3.89262798611111
2018-12-15 00:00:00	0	3.555265
2018-12-15 00:00:00	-1	3.53830694444444
2018-12-15 00:00:00	-2	3.54749645833333
2018-12-15 00:00:00	-3	3.56572423611111
2018-12-15 00:00:00	-4	3.58807291666667
2018-12-15 00:00:00	-5	3.67925458333333
2018-12-15 00:00:00	-6	3.77224881944444
2018-12-15 00:00:00	-7	3.80625694444444
2018-12-15 00:00:00	-8	3.82240458333333
2018-12-15 00:00:00	-9	3.85658118055556
2018-12-16 00:00:00	0	4.48761972222222
2018-12-16 00:00:00	-1	4.387341875
2018-12-16 00:00:00	-2	4.30419659722222
2018-12-16 00:00:00	-3	4.26759090277778
2018-12-16 00:00:00	-4	4.19905097222222
2018-12-16 00:00:00	-5	4.19118444444444
2018-12-16 00:00:00	-6	4.21079819444444
2018-12-16 00:00:00	-7	4.208304375
2018-12-16 00:00:00	-8	4.16713576388889
2018-12-16 00:00:00	-9	4.14316638888889
2018-12-17 00:00:00	0	4.61736746478873
2018-12-17 00:00:00	-1	4.57161704225352
2018-12-17 00:00:00	-2	4.5491385915493
2018-12-17 00:00:00	-3	4.53394190140845
2018-12-17 00:00:00	-4	4.46837225352113
2018-12-17 00:00:00	-5	4.44617218309859
2018-12-17 00:00:00	-6	4.46230570422535
2018-12-17 00:00:00	-7	4.44433366197183
2018-12-17 00:00:00	-8	4.39737612676056
2018-12-17 00:00:00	-9	4.35227971830986
2018-12-18 00:00:00	0	4.87030013888889
2018-12-18 00:00:00	-1	4.82743472222222
2018-12-18 00:00:00	-2	4.79537326388889
2018-12-18 00:00:00	-3	4.76972888888889
2018-12-18 00:00:00	-4	4.70282645833333
2018-12-18 00:00:00	-5	4.68328159722222
2018-12-18 00:00:00	-6	4.69601909722222
2018-12-18 00:00:00	-7	4.68793347222222
2018-12-18 00:00:00	-8	4.64663041666667
2018-12-18 00:00:00	-9	4.61478805555556
2018-12-19 00:00:00	0	4.83004881944444
2018-12-19 00:00:00	-1	4.75629319444444
2018-12-19 00:00:00	-2	4.73811069444444
2018-12-19 00:00:00	-3	4.73899840277778
2018-12-19 00:00:00	-4	4.69356972222222
2018-12-19 00:00:00	-5	4.69526361111111
2018-12-19 00:00:00	-6	4.73097944444444
2018-12-19 00:00:00	-7	4.73155194444444
2018-12-19 00:00:00	-8	4.69417458333333
2018-12-19 00:00:00	-9	4.65761479166667
2018-12-20 00:00:00	0	4.72990263888889
2018-12-20 00:00:00	-1	4.71095743055556
2018-12-20 00:00:00	-2	4.68786777777778
2018-12-20 00:00:00	-3	4.68330756944444
2018-12-20 00:00:00	-4	4.63714534722222
2018-12-20 00:00:00	-5	4.636995625
2018-12-20 00:00:00	-6	4.67636013888889
2018-12-20 00:00:00	-7	4.68423986111111
2018-12-20 00:00:00	-8	4.66057326388889
2018-12-20 00:00:00	-9	4.63898861111111
2018-12-21 00:00:00	0	5.13746673611111
2018-12-21 00:00:00	-1	5.04523798611111
2018-12-21 00:00:00	-2	4.96121430555556
2018-12-21 00:00:00	-3	4.91226944444444
2018-12-21 00:00:00	-4	4.82812347222222
2018-12-21 00:00:00	-5	4.79996319444444
2018-12-21 00:00:00	-6	4.80056097222222
2018-12-21 00:00:00	-7	4.771510625
2018-12-21 00:00:00	-8	4.72203027777778
2018-12-21 00:00:00	-9	4.68884097222222
2018-12-22 00:00:00	0	5.71776944444444
2018-12-22 00:00:00	-1	5.69193833333333
2018-12-22 00:00:00	-2	5.65650159722222
2018-12-22 00:00:00	-3	5.608120625
2018-12-22 00:00:00	-4	5.511324375
2018-12-22 00:00:00	-5	5.466793125
2018-12-22 00:00:00	-6	5.44279055555556
2018-12-22 00:00:00	-7	5.38450381944444
2018-12-22 00:00:00	-8	5.26784694444444
2018-12-22 00:00:00	-9	5.16209729166667
2018-12-23 00:00:00	0	5.43551159722222
2018-12-23 00:00:00	-1	5.382799375
2018-12-23 00:00:00	-2	5.35480166666667
2018-12-23 00:00:00	-3	5.35296861111111
2018-12-23 00:00:00	-4	5.30859236111111
2018-12-23 00:00:00	-5	5.31106194444444
2018-12-23 00:00:00	-6	5.34544777777778
2018-12-23 00:00:00	-7	5.34829680555556
2018-12-23 00:00:00	-8	5.318755625
2018-12-23 00:00:00	-9	5.28410090277778
2018-12-24 00:00:00	0	5.35833180555556
2018-12-24 00:00:00	-1	5.31405868055556
2018-12-24 00:00:00	-2	5.2896
2018-12-24 00:00:00	-3	5.28287798611111
2018-12-24 00:00:00	-4	5.23177243055556
2018-12-24 00:00:00	-5	5.22961659722222
2018-12-24 00:00:00	-6	5.26125270833333
2018-12-24 00:00:00	-7	5.260443125
2018-12-24 00:00:00	-8	5.22902381944444
2018-12-24 00:00:00	-9	5.20039527777778
2018-12-25 00:00:00	0	5.31378652777778
2018-12-25 00:00:00	-1	5.20271388888889
2018-12-25 00:00:00	-2	5.16554590277778
2018-12-25 00:00:00	-3	5.16091881944444
2018-12-25 00:00:00	-4	5.11634034722222
2018-12-25 00:00:00	-5	5.11639083333333
2018-12-25 00:00:00	-6	5.15358125
2018-12-25 00:00:00	-7	5.15843368055556
2018-12-25 00:00:00	-8	5.13109861111111
2018-12-25 00:00:00	-9	5.10155006944444
2018-12-26 00:00:00	0	5.17615513888889
2018-12-26 00:00:00	-1	5.09206666666667
2018-12-26 00:00:00	-2	5.05744111111111
2018-12-26 00:00:00	-3	5.04974805555556
2018-12-26 00:00:00	-4	4.997615
2018-12-26 00:00:00	-5	4.99639590277778
2018-12-26 00:00:00	-6	5.02943215277778
2018-12-26 00:00:00	-7	5.03181034722222
2018-12-26 00:00:00	-8	5.00099034722222
2018-12-26 00:00:00	-9	4.97174756944444
2018-12-27 00:00:00	0	4.88632020833333
2018-12-27 00:00:00	-1	4.87298909722222
2018-12-27 00:00:00	-2	4.85641020833333
2018-12-27 00:00:00	-3	4.84690680555556
2018-12-27 00:00:00	-4	4.79943444444444
2018-12-27 00:00:00	-5	4.7991975
2018-12-27 00:00:00	-6	4.83607395833333
2018-12-27 00:00:00	-7	4.83856993055556
2018-12-27 00:00:00	-8	4.80781631944444
2018-12-27 00:00:00	-9	4.77509034722222
2018-12-28 00:00:00	0	4.97979548611111
2018-12-28 00:00:00	-1	4.94272326388889
2018-12-28 00:00:00	-2	4.91455743055556
2018-12-28 00:00:00	-3	4.90307125
2018-12-28 00:00:00	-4	4.84942076388889
2018-12-28 00:00:00	-5	4.83721881944444
2018-12-28 00:00:00	-6	4.85028368055556
2018-12-28 00:00:00	-7	4.83005256944444
2018-12-28 00:00:00	-8	4.78487506944444
2018-12-28 00:00:00	-9	4.754340625
2018-12-29 00:00:00	0	5.54217840277778
2018-12-29 00:00:00	-1	5.39215694444444
2018-12-29 00:00:00	-2	5.33335305555556
2018-12-29 00:00:00	-3	5.28757104166667
2018-12-29 00:00:00	-4	5.15560145833333
2018-12-29 00:00:00	-5	5.03584743055556
2018-12-29 00:00:00	-6	4.97467979166667
2018-12-29 00:00:00	-7	4.91615715277778
2018-12-29 00:00:00	-8	4.85909895833333
2018-12-29 00:00:00	-9	4.82120229166667
2018-12-30 00:00:00	0	5.945025625
2018-12-30 00:00:00	-1	5.83577541666667
2018-12-30 00:00:00	-2	5.76936972222222
2018-12-30 00:00:00	-3	5.68687729166667
2018-12-30 00:00:00	-4	5.52221097222222
2018-12-30 00:00:00	-5	5.390175625
2018-12-30 00:00:00	-6	5.20421666666667
2018-12-30 00:00:00	-7	5.02880145833333
2018-12-30 00:00:00	-8	4.94366611111111
2018-12-30 00:00:00	-9	4.90480847222222
2018-12-31 00:00:00	0	6.08633923611111
2018-12-31 00:00:00	-1	5.97945569444444
2018-12-31 00:00:00	-2	5.85203902777778
2018-12-31 00:00:00	-3	5.70317270833333
2018-12-31 00:00:00	-4	5.43028298611111
2018-12-31 00:00:00	-5	5.28868104166667
2018-12-31 00:00:00	-6	5.17989625
2018-12-31 00:00:00	-7	5.07188402777778
2018-12-31 00:00:00	-8	5.00573138888889
2018-12-31 00:00:00	-9	4.96270881944444
2019-01-01 00:00:00	0	6.48262131944444
2019-01-01 00:00:00	-1	6.12669527777778
2019-01-01 00:00:00	-2	5.84769576388889
2019-01-01 00:00:00	-3	5.68575715277778
2019-01-01 00:00:00	-4	5.53138451388889
2019-01-01 00:00:00	-5	5.38605076388889
2019-01-01 00:00:00	-6	5.31322430555556
2019-01-01 00:00:00	-7	5.23244708333333
2019-01-01 00:00:00	-8	5.12969055555556
2019-01-01 00:00:00	-9	5.05795243055556
2019-01-02 00:00:00	0	6.67258066176471
2019-01-02 00:00:00	-1	6.63539338235294
2019-01-02 00:00:00	-2	6.55410360294118
2019-01-02 00:00:00	-3	6.41512485294118
2019-01-02 00:00:00	-4	5.96919860294118
2019-01-02 00:00:00	-5	5.46780852941176
2019-01-02 00:00:00	-6	5.38879816176471
2019-01-02 00:00:00	-7	5.33855602941177
2019-01-02 00:00:00	-8	5.27885610294118
2019-01-02 00:00:00	-9	5.231615
2019-01-03 00:00:00	0	6.46203090277778
2019-01-03 00:00:00	-1	6.39504236111111
2019-01-03 00:00:00	-2	6.324474375
2019-01-03 00:00:00	-3	6.25418326388889
2019-01-03 00:00:00	-4	6.05314319444444
2019-01-03 00:00:00	-5	5.68234701388889
2019-01-03 00:00:00	-6	5.45293451388889
2019-01-03 00:00:00	-7	5.37333986111111
2019-01-03 00:00:00	-8	5.31770222222222
2019-01-03 00:00:00	-9	5.28211444444444
2019-01-04 00:00:00	0	6.38931923611111
2019-01-04 00:00:00	-1	6.37929708333333
2019-01-04 00:00:00	-2	6.36720333333333
2019-01-04 00:00:00	-3	6.35779576388889
2019-01-04 00:00:00	-4	6.26508354166667
2019-01-04 00:00:00	-5	5.95371388888889
2019-01-04 00:00:00	-6	5.48669284722222
2019-01-04 00:00:00	-7	5.42317930555556
2019-01-04 00:00:00	-8	5.36577951388889
2019-01-04 00:00:00	-9	5.32873138888889
2019-01-05 00:00:00	0	6.401480625
2019-01-05 00:00:00	-1	6.32953013888889
2019-01-05 00:00:00	-2	6.30196458333333
2019-01-05 00:00:00	-3	6.28200722222222
2019-01-05 00:00:00	-4	6.15930131944444
2019-01-05 00:00:00	-5	6.00849111111111
2019-01-05 00:00:00	-6	5.77404118055556
2019-01-05 00:00:00	-7	5.56866520833333
2019-01-05 00:00:00	-8	5.427363125
2019-01-05 00:00:00	-9	5.36940645833333
2019-01-06 00:00:00	0	6.36487006944444
2019-01-06 00:00:00	-1	6.32667208333333
2019-01-06 00:00:00	-2	6.30714756944444
2019-01-06 00:00:00	-3	6.30190145833333
2019-01-06 00:00:00	-4	6.25320784722222
2019-01-06 00:00:00	-5	6.22999069444444
2019-01-06 00:00:00	-6	6.17399659722222
2019-01-06 00:00:00	-7	5.87187270833333
2019-01-06 00:00:00	-8	5.55991430555556
2019-01-06 00:00:00	-9	5.43326069444444
2019-01-07 00:00:00	0	6.20668979166667
2019-01-07 00:00:00	-1	6.18204041666667
2019-01-07 00:00:00	-2	6.15732625
2019-01-07 00:00:00	-3	6.15377263888889
2019-01-07 00:00:00	-4	6.10892416666667
2019-01-07 00:00:00	-5	6.10582020833333
2019-01-07 00:00:00	-6	6.12696708333333
2019-01-07 00:00:00	-7	6.08597034722222
2019-01-07 00:00:00	-8	5.81181625
2019-01-07 00:00:00	-9	5.51421625
2019-01-08 00:00:00	0	6.10034034722222
2019-01-08 00:00:00	-1	6.01740048611111
2019-01-08 00:00:00	-2	5.99028944444444
2019-01-08 00:00:00	-3	5.98700222222222
2019-01-08 00:00:00	-4	5.94166479166667
2019-01-08 00:00:00	-5	5.94219611111111
2019-01-08 00:00:00	-6	5.975383125
2019-01-08 00:00:00	-7	5.97187965277778
2019-01-08 00:00:00	-8	5.9078175
2019-01-08 00:00:00	-9	5.691875
2019-01-09 00:00:00	0	6.07618
2019-01-09 00:00:00	-1	6.02641979166667
2019-01-09 00:00:00	-2	5.99643666666667
2019-01-09 00:00:00	-3	5.98710604166667
2019-01-09 00:00:00	-4	5.93274451388889
2019-01-09 00:00:00	-5	5.92315902777778
2019-01-09 00:00:00	-6	5.94586701388889
2019-01-09 00:00:00	-7	5.94150486111111
2019-01-09 00:00:00	-8	5.90044902777778
2019-01-09 00:00:00	-9	5.853626875
2019-01-10 00:00:00	0	5.75490840277778
2019-01-10 00:00:00	-1	5.74382131944444
2019-01-10 00:00:00	-2	5.727363125
2019-01-10 00:00:00	-3	5.72336694444444
2019-01-10 00:00:00	-4	5.66940236111111
2019-01-10 00:00:00	-5	5.6607525
2019-01-10 00:00:00	-6	5.68961777777778
2019-01-10 00:00:00	-7	5.69132479166667
2019-01-10 00:00:00	-8	5.65724305555556
2019-01-10 00:00:00	-9	5.62528798611111
2019-01-11 00:00:00	0	4.79578222222222
2019-01-11 00:00:00	-1	4.76959277777778
2019-01-11 00:00:00	-2	4.737270625
2019-01-11 00:00:00	-3	4.72351159722222
2019-01-11 00:00:00	-4	4.668218125
2019-01-11 00:00:00	-5	4.66211340277778
2019-01-11 00:00:00	-6	4.68735277777778
2019-01-11 00:00:00	-7	4.690336875
2019-01-11 00:00:00	-8	4.65721791666667
2019-01-11 00:00:00	-9	4.63188784722222
2019-01-12 00:00:00	0	4.30379013888889
2019-01-12 00:00:00	-1	4.333051875
2019-01-12 00:00:00	-2	4.32055784722222
2019-01-12 00:00:00	-3	4.31824069444444
2019-01-12 00:00:00	-4	4.27151673611111
2019-01-12 00:00:00	-5	4.26779895833333
2019-01-12 00:00:00	-6	4.29681048611111
2019-01-12 00:00:00	-7	4.29451715277778
2019-01-12 00:00:00	-8	4.25952534722222
2019-01-12 00:00:00	-9	4.22861090277778
2019-01-13 00:00:00	0	3.80959736111111
2019-01-13 00:00:00	-1	3.91009777777778
2019-01-13 00:00:00	-2	3.96225104166667
2019-01-13 00:00:00	-3	3.99376152777778
2019-01-13 00:00:00	-4	3.96933451388889
2019-01-13 00:00:00	-5	3.98791027777778
2019-01-13 00:00:00	-6	4.03577840277778
2019-01-13 00:00:00	-7	4.05200958333333
2019-01-13 00:00:00	-8	4.03641895833333
2019-01-13 00:00:00	-9	4.02485479166667
2019-01-14 00:00:00	0	3.46161673611111
2019-01-14 00:00:00	-1	3.48196972222222
2019-01-14 00:00:00	-2	3.49970513888889
2019-01-14 00:00:00	-3	3.51714944444444
2019-01-14 00:00:00	-4	3.49234159722222
2019-01-14 00:00:00	-5	3.51567652777778
2019-01-14 00:00:00	-6	3.59027069444444
2019-01-14 00:00:00	-7	3.64609861111111
2019-01-14 00:00:00	-8	3.679665
2019-01-14 00:00:00	-9	3.77922159722222
2019-01-15 00:00:00	0	3.5329734751773
2019-01-15 00:00:00	-1	3.5113790070922
2019-01-15 00:00:00	-2	3.49772163120567
2019-01-15 00:00:00	-3	3.51403014184397
2019-01-15 00:00:00	-4	3.48229879432624
2019-01-15 00:00:00	-5	3.50479
2019-01-15 00:00:00	-6	3.56594929078014
2019-01-15 00:00:00	-7	3.59816929078014
2019-01-15 00:00:00	-8	3.59331510638298
2019-01-15 00:00:00	-9	3.60075035460993
2019-01-16 00:00:00	0	3.36246041666667
2019-01-16 00:00:00	-1	3.36271722222222
2019-01-16 00:00:00	-2	3.36108625
2019-01-16 00:00:00	-3	3.37124368055556
2019-01-16 00:00:00	-4	3.33453895833333
2019-01-16 00:00:00	-5	3.35103145833333
2019-01-16 00:00:00	-6	3.40707395833333
2019-01-16 00:00:00	-7	3.42779590277778
2019-01-16 00:00:00	-8	3.41687611111111
2019-01-16 00:00:00	-9	3.40893791666667
2019-01-17 00:00:00	0	3.251814375
2019-01-17 00:00:00	-1	3.34113909722222
2019-01-17 00:00:00	-2	3.3994925
2019-01-17 00:00:00	-3	3.43131583333333
2019-01-17 00:00:00	-4	3.40649638888889
2019-01-17 00:00:00	-5	3.42554645833333
2019-01-17 00:00:00	-6	3.48134590277778
2019-01-17 00:00:00	-7	3.50388215277778
2019-01-17 00:00:00	-8	3.49688076388889
2019-01-17 00:00:00	-9	3.49601673611111
2019-01-18 00:00:00	0	3.45655465277778
2019-01-18 00:00:00	-1	3.45905131944444
2019-01-18 00:00:00	-2	3.47506819444444
2019-01-18 00:00:00	-3	3.49044861111111
2019-01-18 00:00:00	-4	3.45917875
2019-01-18 00:00:00	-5	3.47645180555556
2019-01-18 00:00:00	-6	3.53406
2019-01-18 00:00:00	-7	3.55311055555556
2019-01-18 00:00:00	-8	3.54609125
2019-01-18 00:00:00	-9	3.56571138888889
2019-01-19 00:00:00	0	3.46589729166667
2019-01-19 00:00:00	-1	3.47163548611111
2019-01-19 00:00:00	-2	3.47407395833333
2019-01-19 00:00:00	-3	3.48691083333333
2019-01-19 00:00:00	-4	3.45766555555556
2019-01-19 00:00:00	-5	3.48231236111111
2019-01-19 00:00:00	-6	3.56112895833333
2019-01-19 00:00:00	-7	3.61235472222222
2019-01-19 00:00:00	-8	3.64345631944444
2019-01-19 00:00:00	-9	3.67601965277778
2019-01-20 00:00:00	0	3.60223784722222
2019-01-20 00:00:00	-1	3.59256465277778
2019-01-20 00:00:00	-2	3.58505597222222
2019-01-20 00:00:00	-3	3.59080638888889
2019-01-20 00:00:00	-4	3.54670631944444
2019-01-20 00:00:00	-5	3.55630756944444
2019-01-20 00:00:00	-6	3.60894486111111
