Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,par_id
0.970830129861024,42.2228959302156,49.7554969004647,6.49880504531946,7.0547241107765,44.497723040551,-0.212246296013886,1.30512920141152,1.74011357093434,0.928285467563513,-8880.21695874056,p0001
0.764172693482208,42.2228959302156,74.6641767542917,6.49880504531946,8.64202744146483,42.9063591453605,2.44876257976611,4.27617693096122,6.08857886257945,0.122021553729559,-71008.322078872,p0002
0.972769691900634,42.2228959302156,48.896315456151,6.49880504531946,6.99354812510591,44.1999834439618,-0.465251881613731,1.34271592695221,1.71338956801658,0.930471282295747,-8711.7851027102,p0003
0.760322811064637,42.2228959302156,60.5407375555697,6.49880504531946,7.78185894272714,38.4411067188271,-2.01524472153349,4.98132253205492,5.47198605040251,0.290843731200065,-57999.4278340315,p0004
0.972380464493255,42.2228959302156,50.1162046961039,6.49880504531946,7.08024991973777,44.730043521541,-0.247107488925183,1.26739942161743,1.71466489271827,0.930367739361606,-8719.76378833205,p0005
0.750703515686064,42.2228959302156,33.3537067516745,6.49880504531946,5.77605810720188,28.171794464699,-4.90509938615648,5.47478575526877,6.57974268042184,-0.0253444911054364,-82363.8757227277,p0006
0.969754074915844,42.2228959302156,51.9146038442845,6.49880504531946,7.20616617358004,45.4025655127681,0.235238712907745,1.24783372360838,1.84057219391537,0.919766138101624,-9536.68909804841,p0007
0.762046522635846,42.2228959302156,66.4422553689204,6.49880504531946,8.15232872958051,40.3624645977939,-1.26867923595458,4.88989145143004,5.43596993252267,0.300148214463327,-57282.4542670023,p0008
0.975334791282023,42.2228959302156,46.6775861328725,6.49880504531946,6.83303578340263,43.2994040686465,-1.21459814160294,1.6271330274536,1.9434306191322,0.910547997995616,-10247.0093389666,p0009
0.76423508600055,42.2228959302156,74.6236009897057,6.49880504531946,8.63967889534969,42.8982011988008,2.37199219247069,4.2827432352953,6.0561077833425,0.131361298758877,-70288.6313535145,p0010
0.970623943728058,42.2228959302156,51.1846800349123,6.49880504531946,7.15532718175398,45.1226923836077,0.0623222486115903,1.24412447098208,1.77934686348236,0.925015203461712,-9132.2129967638,p0011
0.764844467143369,42.2228959302156,74.5536144539853,6.49880504531946,8.63562653774365,42.9122700773439,1.43465049571462,4.425801996123,5.74544970166542,0.218192131375232,-63597.7265469174,p0012
0.973192766996137,42.2228959302156,49.6089162462879,6.49880504531946,7.0443247692668,44.5402602896737,-0.401923422489275,1.29961281493062,1.70670267905739,0.931012926268347,-8670.04775952764,p0013
0.752853018145865,42.2228959302156,39.5899436318753,6.49880504531946,6.2929161097419,30.7805691501779,-4.26596174362416,5.31722626831534,6.20081695099928,0.0893535364474071,-73525.6144653321,p0014
0.973411061997887,42.2228959302156,49.2885636962575,6.49880504531946,7.02154335691241,44.4061751004217,-0.759184735155813,1.44170698736451,1.80982620373433,0.922424295739047,-9331.86001629229,p0015
0.76398453545012,42.2228959302156,74.7530126570114,6.49880504531946,8.64716708217346,42.9213058046495,2.63388660927755,4.26499284484579,6.17014227133051,0.0983409638367456,-72833.0722046359,p0016
0.974843229389017,42.2228959302156,47.0400497689565,6.49880504531946,6.85951463193023,43.445287388637,-0.769726016669786,1.42032873408752,1.72187370693569,0.929781011052945,-8764.97518550858,p0017
0.764278875511685,42.2228959302156,74.5967634576666,6.49880504531946,8.6381251743621,42.8929441390906,2.31599755651248,4.28814258136304,6.03304365900602,0.137964959778473,-69779.7744656349,p0018
0.970935262401503,42.2228959302156,51.0404341445687,6.49880504531946,7.1452376907526,45.073518642185,0.018112222072105,1.24293915831483,1.76539537866244,0.926186473610106,-9041.95868467701,p0019
0.764731675764172,42.2228959302156,74.7728348060075,6.49880504531946,8.64831348461851,42.9689766658249,1.64774594306721,4.39452008578776,5.81144079359565,0.200129613248553,-64989.5661240755,p0020
0.97138161190672,42.2228959302156,50.1098189004095,6.49880504531946,7.07979882342992,44.6812488361669,-0.540632347190734,1.38553454538758,1.80623932332356,0.922731484393858,-9308.18904614173,p0021
