Pearson_r,Variance_obs,Variance_mod,SD_obs,SD_mod,Covariance,Bias,MAE,RMSE,NSE,lnlikelihood,par_id
0.794161666894214,42.2228959302156,69.6773145058043,6.49880504531946,8.34843754318691,43.0753317338986,4.15054663980734,4.24077699248075,6.55565285669085,-0.0178502310326818,-81786.392135023,p0001
0.800355803457777,42.2228959302156,69.367323155298,6.49880504531946,8.32984592351951,43.3146265787846,4.82542836611158,4.84322323230335,6.94591425547556,-0.142643671911025,-91402.5734872611,p0002
0.832577379208059,42.2228959302156,68.4375303844074,6.49880504531946,8.27383136951245,44.7554347508013,6.14840212507604,6.15386575406931,7.67804698505159,-0.396218904598446,-110942.265692201,p0003
0.802052081903113,42.2228959302156,69.3649584660987,6.49880504531946,8.32970394265833,43.4056879786091,6.02620117528867,6.03081342921674,7.81611022466716,-0.446882732655674,-114846.257401765,p0004
0.880868047469429,42.2228959302156,65.3607381338506,6.49880504531946,8.08570653021615,46.2746709438806,4.45639254859907,4.46937301267581,5.90709122356464,0.17358281674508,-67035.1769166109,p0005
0.799604936654254,42.2228959302156,67.5443635974109,6.49880504531946,8.21966386014916,42.7015886096357,1.51570912770425,3.81306136914919,5.16347329499835,0.368554527566605,-52011.283700591,p0006
0.796936815658233,42.2228959302156,69.3682496744931,6.49880504531946,8.3299015530005,43.1298816819801,6.49087436267186,6.49476538905345,8.21357609283188,-0.597778426762562,-126473.794470946,p0007
0.883138180273078,42.2228959302156,65.4250386582739,6.49880504531946,8.08968282682413,46.4167429844037,4.68953855077648,4.70055031295579,6.0668130380704,0.128287635700476,-70525.4779471914,p0008
0.804342515492278,42.2228959302156,69.3309278108064,6.49880504531946,8.32766040319987,43.5189631340583,5.71202829602562,5.7174176736024,7.55930980496915,-0.353369148860532,-107640.40127389,p0009
0.788890207502487,42.2228959302156,70.2375009927721,6.49880504531946,8.38192993392751,42.9610709643451,3.8555972502915,4.07005969485731,6.43458507992186,0.0193973142158769,-78916.2160463212,p0010
0.785792503848536,42.2228959302156,70.6633297115,6.49880504531946,8.40730009178762,42.9219000452413,3.91801855405275,4.12614745229203,6.51101335746862,-0.00403570165345224,-80721.888913768,p0011
0.800142635142619,42.2228959302156,69.4337092466485,6.49880504531946,8.33383089544537,43.3238061384704,5.09572531802022,5.10786334194112,7.13970653575031,-0.207293064428502,-96384.2478315573,p0012
0.843108889582417,42.2228959302156,67.9309254834235,6.49880504531946,8.24315120547017,45.1535023894711,5.54654082407099,5.55320825935746,7.11413605069392,-0.198660836325171,-95719.0760859009,p0013
0.80331823924806,42.2228959302156,69.1253673115625,6.49880504531946,8.31530582470666,43.3990639051773,6.61490176251682,6.61859577825125,8.26480857365563,-0.617772993876756,-128014.511531685,p0014
0.78965777381782,42.2228959302156,69.8557524071804,6.49880504531946,8.35912054072451,42.8858488845843,6.21631791270041,6.22081854910931,8.05912892067049,-0.538254483238991,-121887.070748174,p0015
0.785986016728266,42.2228959302156,70.2410203654159,6.49880504531946,8.38213992691542,42.8039880355712,2.75324645428143,3.90070806521656,5.86824558641698,0.184416286381272,-66200.3845752638,p0016
0.783242263283138,42.2228959302156,70.4672523594878,6.49880504531946,8.39562765651358,42.7232016580016,2.23776330570814,3.97161148607654,5.67902540812014,0.236164908267356,-62212.8021407823,p0017
0.787637081434779,42.2228959302156,70.388283180504,6.49880504531946,8.39092205460826,42.9388440767577,5.13036858915771,5.14631083634433,7.28382954343525,-0.256526148881547,-100177.991038719,p0018
0.86325188466325,42.2228959302156,62.8611318476399,6.49880504531946,7.92958755517934,44.4736364720801,2.46680331832132,2.88080522733146,4.71400821435182,0.473700868796308,-43909.044683279,p0019
0.831179310569727,42.2228959302156,68.0652480016084,6.49880504531946,8.25129693594918,44.5585908953768,4.59319493619572,4.60666818081473,6.50141537382164,-0.00107775489449935,-80493.959046107,p0020
0.801892864140122,42.2228959302156,69.1084321346535,6.49880504531946,8.31428716971247,43.3167512682789,4.42866899655395,4.46423929431354,6.65664589784897,-0.0494527585835145,-84221.5813082598,p0021
0.796675385603319,42.2228959302156,69.5145640315232,6.49880504531946,8.33868181050344,43.1611799829383,4.41928386786417,4.46285223100832,6.70411589254144,-0.0644738810646799,-85379.0607148408,p0022
0.80857622755009,42.2228959302156,68.9933668740352,6.49880504531946,8.30736265889836,43.6413972406383,6.66806585802641,6.67173705274644,8.27022192023598,-0.619892930200594,-128177.867009359,p0023
0.800965851105809,42.2228959302156,69.3473869776657,6.49880504531946,8.32864883810567,43.341412371116,6.22529911377818,6.22952163628475,7.97758153964325,-0.507281909958083,-119500.423825721,p0024
0.811816186512155,42.2228959302156,66.5556226437417,6.49880504531946,8.15928073165792,43.0352262055509,2.59271750140395,3.52282423393206,5.42496545656669,0.302978880141642,-57064.3322702159,p0025
0.790380815857515,42.2228959302156,69.8210464972823,6.49880504531946,8.35704378314426,42.9144524653709,6.18759400078854,6.19214496019512,8.03127368574565,-0.527639343401643,-121069.102199212,p0026
0.937217006118803,42.2228959302156,53.6146482336141,6.49880504531946,7.32320566444825,44.5918919761833,0.754855508697856,1.78710689240377,2.68766944590935,0.828918247047443,-16537.1355133133,p0027
